,Zone,Year,Date,Above Danger,Near Danger,Below Danger
304,6,2019,2019/04/26 6:35 AM,0,2,2
305,6,2019,2019/04/25 6:45 AM,0,2,2
306,6,2019,2019/04/24 6:58 AM,0,2,2
307,6,2019,2019/04/23 6:11 AM,0,1,1
308,6,2019,2019/04/22 6:50 AM,0,1,1
309,6,2019,2019/04/21 6:56 AM,0,2,2
310,6,2019,2019/04/20 7:24 AM,0,2,2
311,6,2019,2019/04/19 6:28 AM,0,1,1
312,6,2019,2019/04/18 6:31 AM,0,1,1
313,6,2019,2019/04/17 6:24 AM,0,1,1
314,6,2019,2019/04/16 6:38 AM,0,2,2
315,6,2019,2019/04/15 7:03 AM,0,2,2
316,6,2019,2019/04/14 7:00 AM,0,2,2
317,6,2019,2019/04/13 7:16 AM,0,1,1
318,6,2019,2019/04/12 7:29 AM,0,2,1
319,6,2019,2019/04/11 7:11 AM,0,3,2
320,6,2019,2019/04/10 7:31 AM,0,3,2
321,6,2019,2019/04/09 7:21 AM,0,2,2
322,6,2019,2019/04/08 6:42 AM,0,2,2
323,6,2019,2019/04/07 6:49 AM,0,1,1
324,6,2019,2019/04/06 6:29 AM,0,1,1
325,6,2019,2019/04/05 6:47 AM,0,1,1
326,6,2019,2019/04/04 7:04 AM,0,2,1
327,6,2019,2019/04/03 7:04 AM,0,1,1
328,6,2019,2019/04/02 6:34 AM,0,1,1
329,6,2019,2019/04/01 6:32 AM,0,1,1
330,6,2019,2019/03/31 6:35 AM,0,1,1
331,6,2019,2019/03/30 6:36 AM,0,1,1
332,6,2019,2019/03/29 7:09 AM,0,1,1
333,6,2019,2019/03/28 6:52 AM,0,2,2
334,6,2019,2019/03/27 7:04 AM,0,2,2
335,6,2019,2019/03/26 6:47 AM,0,2,2
336,6,2019,2019/03/25 7:00 AM,0,2,2
337,6,2019,2019/03/24 7:14 AM,0,1,1
338,6,2019,2019/03/23 6:36 AM,0,2,1
339,6,2019,2019/03/22 6:49 AM,0,2,1
340,6,2019,2019/03/21 7:14 AM,0,1,1
341,6,2019,2019/03/20 6:35 AM,0,1,1
342,6,2019,2019/03/19 7:11 AM,0,2,2
343,6,2019,2019/03/18 7:15 AM,0,2,2
344,6,2019,2019/03/17 7:00 AM,0,2,2
345,6,2019,2019/03/16 7:53 AM,0,3,2
346,6,2019,2019/03/15 7:02 AM,0,3,3
347,6,2019,2019/03/14 7:20 AM,0,3,3
